origin_id,destination_id,travel_time_min
hostel_b_block8,loc_main_building,1.86
hostel_b_block8,loc_main_gate,2.26
hostel_b_block8,mess_b1_karavali,2.14
hostel_b_block8,mess_b2_aravali,2.58
hostel_b_block8,mess_b3_vindhya,2.71
hostel_b_block8,mess_b4_satpura,2.23
hostel_b_block8,mess_b5_nilgiri,1.93
hostel_b_block8,mess_b7_sahyadri,1.75
hostel_b_block8,mess_b8_trishul,0.18
hostel_b_block8,mess_gb,2.31
hostel_b_block8,mess_mega,1.26
hostel_b_block8,mess_pg_new_brahmagiri,2.42
hostel_b_block8,mess_pg_pushpagiri,2.86
hostel_b_block8,loc_suprabha_boys,0.91
hostel_b_block8,loc_suprabha_girls,3.86
hostel_b_brahmagiri,loc_boys_coop,1.53
hostel_b_brahmagiri,loc_central_library,2.35
hostel_b_brahmagiri,dept_chem,3.3
hostel_b_brahmagiri,dept_chemistry,1.9
hostel_b_brahmagiri,dept_civil,3.22
hostel_b_brahmagiri,dept_cse,4.48
hostel_b_brahmagiri,dept_ece,4.55
hostel_b_brahmagiri,dept_eee,4.72
hostel_b_brahmagiri,dept_hssm,2.13
hostel_b_brahmagiri,dept_it,4.65
hostel_b_brahmagiri,dept_macs,2.2
hostel_b_brahmagiri,dept_mech,3.61
hostel_b_brahmagiri,dept_mining,3.07
hostel_b_brahmagiri,dept_mme,2.81
hostel_b_brahmagiri,dept_physics,2.05
hostel_b_brahmagiri,dept_wroe,3.55
hostel_b_brahmagiri,loc_e_library,2.58
hostel_b_brahmagiri,loc_girls_coop,4.5
hostel_b_brahmagiri,hostel_b_block1,0.28
hostel_b_brahmagiri,hostel_b_block2,0.72
hostel_b_brahmagiri,hostel_b_block3,1.26
hostel_b_brahmagiri,hostel_b_block4,1.74
hostel_b_brahmagiri,hostel_b_block5,2.28
hostel_b_brahmagiri,hostel_b_block6,0.44
hostel_b_brahmagiri,hostel_b_block7,0.67
hostel_b_brahmagiri,hostel_b_block8,2.24
hostel_b_brahmagiri,hostel_b_brahmagiri,0.0
hostel_b_brahmagiri,hostel_b_mt1,1.95
hostel_b_brahmagiri,hostel_b_mt2,2.31
hostel_b_brahmagiri,hostel_b_mt3,2.67
hostel_b_brahmagiri,hostel_b_shivalik,1.86
hostel_b_brahmagiri,hostel_g_gh1,4.0
hostel_b_brahmagiri,hostel_g_gh2,3.76
hostel_b_brahmagiri,hostel_g_gh3,4.04
hostel_b_brahmagiri,hostel_g_gh4,4.2
hostel_b_brahmagiri,hostel_g_gh5,4.14
hostel_b_brahmagiri,hostel_g_gh6,3.9
hostel_b_brahmagiri,loc_lhc_a,2.51
hostel_b_brahmagiri,loc_lhc_b,1.84
hostel_b_brahmagiri,loc_main_building,2.68
hostel_b_brahmagiri,loc_main_gate,3.08
hostel_b_brahmagiri,mess_b1_karavali,0.46
hostel_b_brahmagiri,mess_b2_aravali,0.9
hostel_b_brahmagiri,mess_b3_vindhya,1.44
hostel_b_brahmagiri,mess_b4_satpura,1.92
hostel_b_brahmagiri,mess_b5_nilgiri,2.46
hostel_b_brahmagiri,mess_b7_sahyadri,0.85
hostel_b_brahmagiri,mess_b8_trishul,2.42
hostel_b_brahmagiri,mess_gb,1.41
hostel_b_brahmagiri,mess_mega,2.22
hostel_b_brahmagiri,mess_pg_new_brahmagiri,0.18
hostel_b_brahmagiri,mess_pg_pushpagiri,0.62
hostel_b_brahmagiri,loc_suprabha_boys,2.79
hostel_b_brahmagiri,loc_suprabha_girls,4.68
hostel_b_mt1,loc_boys_coop,0.42
hostel_b_mt1,loc_central_library,1.24
hostel_b_mt1,dept_chem,2.19
hostel_b_mt1,dept_chemistry,0.79
hostel_b_mt1,dept_civil,2.11
hostel_b_mt1,dept_cse,3.37
hostel_b_mt1,dept_ece,3.44
hostel_b_mt1,dept_eee,3.61
hostel_b_mt1,dept_hssm,1.02
hostel_b_mt1,dept_it,3.54
hostel_b_mt1,dept_macs,1.09
hostel_b_mt1,dept_mech,2.5
hostel_b_mt1,dept_mining,1.96
hostel_b_mt1,dept_mme,1.7
hostel_b_mt1,dept_physics,0.94
hostel_b_mt1,dept_wroe,2.44
hostel_b_mt1,loc_e_library,1.47
hostel_b_mt1,loc_girls_coop,3.39
hostel_b_mt1,hostel_b_block1,1.67
hostel_b_mt1,hostel_b_block2,2.08
hostel_b_mt1,hostel_b_block3,1.54
hostel_b_mt1,hostel_b_block4,1.06
hostel_b_mt1,hostel_b_block5,1.6
hostel_b_mt1,hostel_b_block6,2.39
hostel_b_mt1,hostel_b_block7,1.28
hostel_b_mt1,hostel_b_block8,1.13
hostel_b_mt1,hostel_b_brahmagiri,1.95
hostel_b_mt1,hostel_b_mt1,0.0
hostel_b_mt1,hostel_b_mt2,0.36
hostel_b_mt1,hostel_b_mt3,0.72
hostel_b_mt1,hostel_b_shivalik,0.75
hostel_b_mt1,hostel_g_gh1,2.89
hostel_b_mt1,hostel_g_gh2,2.65
hostel_b_mt1,hostel_g_gh3,2.93
hostel_b_mt1,hostel_g_gh4,3.09
hostel_b_mt1,hostel_g_gh5,3.03
hostel_b_mt1,hostel_g_gh6,2.79
hostel_b_mt1,loc_lhc_a,1.4
hostel_b_mt1,loc_lhc_b,0.73
hostel_b_mt1,loc_main_building,1.57
hostel_b_mt1,loc_main_gate,1.97
hostel_b_mt1,mess_b1_karavali,1.85
hostel_b_mt1,mess_b2_aravali,2.26
hostel_b_mt1,mess_b3_vindhya,1.72
hostel_b_mt1,mess_b4_satpura,1.24
hostel_b_mt1,mess_b5_nilgiri,1.78
hostel_b_mt1,mess_b7_sahyadri,1.46
hostel_b_mt1,mess_b8_trishul,1.31
hostel_b_mt1,mess_gb,2.02
hostel_b_mt1,mess_mega,0.27
hostel_b_mt1,mess_pg_new_brahmagiri,2.13
hostel_b_mt1,mess_pg_pushpagiri,2.57
hostel_b_mt1,loc_suprabha_boys,0.84
hostel_b_mt1,loc_suprabha_girls,3.57
hostel_b_mt2,loc_boys_coop,0.78
hostel_b_mt2,loc_central_library,1.6
hostel_b_mt2,dept_chem,2.55
hostel_b_mt2,dept_chemistry,1.15
hostel_b_mt2,dept_civil,2.47
hostel_b_mt2,dept_cse,3.73
hostel_b_mt2,dept_ece,3.8
hostel_b_mt2,dept_eee,3.97
hostel_b_mt2,dept_hssm,1.38
hostel_b_mt2,dept_it,3.9
hostel_b_mt2,dept_macs,1.45
hostel_b_mt2,dept_mech,2.86
hostel_b_mt2,dept_mining,2.32
hostel_b_mt2,dept_mme,2.06
hostel_b_mt2,dept_physics,1.3
hostel_b_mt2,dept_wroe,2.8
hostel_b_mt2,loc_e_library,1.83
hostel_b_mt2,loc_girls_coop,3.75
hostel_b_mt2,hostel_b_block1,2.03
hostel_b_mt2,hostel_b_block2,2.12
hostel_b_mt2,hostel_b_block3,1.58
hostel_b_mt2,hostel_b_block4,1.1
hostel_b_mt2,hostel_b_block5,1.32
hostel_b_mt2,hostel_b_block6,2.75
hostel_b_mt2,hostel_b_block7,1.64
hostel_b_mt2,hostel_b_block8,0.95
hostel_b_mt2,hostel_b_brahmagiri,2.31
hostel_b_mt2,hostel_b_mt1,0.36
hostel_b_mt2,hostel_b_mt2,0.0
hostel_b_mt2,hostel_b_mt3,0.36
hostel_b_mt2,hostel_b_shivalik,1.11
hostel_b_mt2,hostel_g_gh1,3.25
hostel_b_mt2,hostel_g_gh2,3.01
hostel_b_mt2,hostel_g_gh3,3.29
hostel_b_mt2,hostel_g_gh4,3.45
hostel_b_mt2,hostel_g_gh5,3.39
hostel_b_mt2,hostel_g_gh6,3.15
hostel_b_mt2,loc_lhc_a,1.76
hostel_b_mt2,loc_lhc_b,1.09
hostel_b_mt2,loc_main_building,1.93
hostel_b_mt2,loc_main_gate,2.33
hostel_b_mt2,mess_b1_karavali,2.21
hostel_b_mt2,mess_b2_aravali,2.3
hostel_b_mt2,mess_b3_vindhya,1.76
hostel_b_mt2,mess_b4_satpura,1.28
hostel_b_mt2,mess_b5_nilgiri,1.5
hostel_b_mt2,mess_b7_sahyadri,1.82
hostel_b_mt2,mess_b8_trishul,1.13
hostel_b_mt2,mess_gb,2.38
hostel_b_mt2,mess_mega,0.31
hostel_b_mt2,mess_pg_new_brahmagiri,2.49
hostel_b_mt2,mess_pg_pushpagiri,2.93
hostel_b_mt2,loc_suprabha_boys,0.48
hostel_b_mt2,loc_suprabha_girls,3.93
hostel_b_mt3,loc_boys_coop,1.14
hostel_b_mt3,loc_central_library,1.96
hostel_b_mt3,dept_chem,2.91
hostel_b_mt3,dept_chemistry,1.51
hostel_b_mt3,dept_civil,2.83
hostel_b_mt3,dept_cse,4.09
hostel_b_mt3,dept_ece,4.16
hostel_b_mt3,dept_eee,4.33
hostel_b_mt3,dept_hssm,1.74
hostel_b_mt3,dept_it,4.26
hostel_b_mt3,dept_macs,1.81
hostel_b_mt3,dept_mech,3.22
hostel_b_mt3,dept_mining,2.68
hostel_b_mt3,dept_mme,2.42
hostel_b_mt3,dept_physics,1.66
hostel_b_mt3,dept_wroe,3.16
hostel_b_mt3,loc_e_library,2.19
hostel_b_mt3,loc_girls_coop,4.11
hostel_b_mt3,hostel_b_block1,2.39
hostel_b_mt3,hostel_b_block2,2.48
hostel_b_mt3,hostel_b_block3,1.94
hostel_b_mt3,hostel_b_block4,1.46
hostel_b_mt3,hostel_b_block5,1.16
hostel_b_mt3,hostel_b_block6,3.11
hostel_b_mt3,hostel_b_block7,2.0
hostel_b_mt3,hostel_b_block8,0.59
hostel_b_mt3,hostel_b_brahmagiri,2.67
hostel_b_mt3,hostel_b_mt1,0.72
hostel_b_mt3,hostel_b_mt2,0.36
hostel_b_mt3,hostel_b_mt3,0.0
hostel_b_mt3,hostel_b_shivalik,0.97
hostel_b_mt3,hostel_g_gh1,3.61
hostel_b_mt3,hostel_g_gh2,3.37
hostel_b_mt3,hostel_g_gh3,3.65
hostel_b_mt3,hostel_g_gh4,3.81
hostel_b_mt3,hostel_g_gh5,3.75
hostel_b_mt3,hostel_g_gh6,3.51
hostel_b_mt3,loc_lhc_a,2.12
hostel_b_mt3,loc_lhc_b,1.45
hostel_b_mt3,loc_main_building,2.29
hostel_b_mt3,loc_main_gate,2.69
hostel_b_mt3,mess_b1_karavali,2.57
hostel_b_mt3,mess_b2_aravali,2.66
hostel_b_mt3,mess_b3_vindhya,2.12
hostel_b_mt3,mess_b4_satpura,1.64
hostel_b_mt3,mess_b5_nilgiri,1.34
hostel_b_mt3,mess_b7_sahyadri,2.18
hostel_b_mt3,mess_b8_trishul,0.77
hostel_b_mt3,mess_gb,2.74
hostel_b_mt3,mess_mega,0.67
hostel_b_mt3,mess_pg_new_brahmagiri,2.85
hostel_b_mt3,mess_pg_pushpagiri,3.29
hostel_b_mt3,loc_suprabha_boys,0.32
hostel_b_mt3,loc_suprabha_girls,4.29
hostel_b_shivalik,loc_boys_coop,0.33
hostel_b_shivalik,loc_central_library,1.15
hostel_b_shivalik,dept_chem,2.1
hostel_b_shivalik,dept_chemistry,0.7
hostel_b_shivalik,dept_civil,2.02
hostel_b_shivalik,dept_cse,3.28
hostel_b_shivalik,dept_ece,3.35
hostel_b_shivalik,dept_eee,3.52
hostel_b_shivalik,dept_hssm,0.93
hostel_b_shivalik,dept_it,3.45
hostel_b_shivalik,dept_macs,1.0
hostel_b_shivalik,dept_mech,2.41
hostel_b_shivalik,dept_mining,1.87
hostel_b_shivalik,dept_mme,1.61
hostel_b_shivalik,dept_physics,0.85
hostel_b_shivalik,dept_wroe,2.35
hostel_b_shivalik,loc_e_library,1.38
hostel_b_shivalik,loc_girls_coop,3.3
hostel_b_shivalik,hostel_b_block1,1.58
hostel_b_shivalik,hostel_b_block2,2.02
hostel_b_shivalik,hostel_b_block3,2.29
hostel_b_shivalik,hostel_b_block4,1.81
hostel_b_shivalik,hostel_b_block5,2.13
hostel_b_shivalik,hostel_b_block6,2.3
hostel_b_shivalik,hostel_b_block7,1.19
hostel_b_shivalik,hostel_b_block8,0.38
hostel_b_shivalik,hostel_b_brahmagiri,1.86
hostel_b_shivalik,hostel_b_mt1,0.75
hostel_b_shivalik,hostel_b_mt2,1.11
hostel_b_shivalik,hostel_b_mt3,0.97
hostel_b_shivalik,hostel_b_shivalik,0.0
hostel_b_shivalik,hostel_g_gh1,2.8
hostel_b_shivalik,hostel_g_gh2,2.56
hostel_b_shivalik,hostel_g_gh3,2.84
hostel_b_shivalik,hostel_g_gh4,3.0
hostel_b_shivalik,hostel_g_gh5,2.94
hostel_b_shivalik,hostel_g_gh6,2.7
hostel_b_shivalik,loc_lhc_a,1.31
hostel_b_shivalik,loc_lhc_b,0.64
hostel_b_shivalik,loc_main_building,1.48
hostel_b_shivalik,loc_main_gate,1.88
hostel_b_shivalik,mess_b1_karavali,1.76
hostel_b_shivalik,mess_b2_aravali,2.2
hostel_b_shivalik,mess_b3_vindhya,2.47
hostel_b_shivalik,mess_b4_satpura,1.99
hostel_b_shivalik,mess_b5_nilgiri,2.31
hostel_b_shivalik,mess_b7_sahyadri,1.37
hostel_b_shivalik,mess_b8_trishul,0.56
hostel_b_shivalik,mess_gb,1.93
hostel_b_shivalik,mess_mega,1.02
hostel_b_shivalik,mess_pg_new_brahmagiri,2.04
hostel_b_shivalik,mess_pg_pushpagiri,2.48
hostel_b_shivalik,loc_suprabha_boys,1.29
hostel_b_shivalik,loc_suprabha_girls,3.48
hostel_g_gh1,loc_boys_coop,2.47
hostel_g_gh1,loc_central_library,1.65
hostel_g_gh1,dept_chem,1.28
hostel_g_gh1,dept_chemistry,2.31
hostel_g_gh1,dept_civil,0.78
hostel_g_gh1,dept_cse,2.18
hostel_g_gh1,dept_ece,2.18
hostel_g_gh1,dept_eee,2.35
hostel_g_gh1,dept_hssm,2.08
hostel_g_gh1,dept_it,2.28
hostel_g_gh1,dept_macs,1.8
hostel_g_gh1,dept_mech,0.97
hostel_g_gh1,dept_mining,0.93
hostel_g_gh1,dept_mme,1.65
hostel_g_gh1,dept_physics,2.16
hostel_g_gh1,dept_wroe,0.45
hostel_g_gh1,loc_e_library,1.7
hostel_g_gh1,loc_girls_coop,1.58
hostel_g_gh1,hostel_b_block1,3.72
hostel_g_gh1,hostel_b_block2,4.16
hostel_g_gh1,hostel_b_block3,4.43
hostel_g_gh1,hostel_b_block4,3.95
hostel_g_gh1,hostel_b_block5,4.49
hostel_g_gh1,hostel_b_block6,4.44
hostel_g_gh1,hostel_b_block7,3.33
hostel_g_gh1,hostel_b_block8,3.18
hostel_g_gh1,hostel_b_brahmagiri,4.0
hostel_g_gh1,hostel_b_mt1,2.89
hostel_g_gh1,hostel_b_mt2,3.25
hostel_g_gh1,hostel_b_mt3,3.61
hostel_g_gh1,hostel_b_shivalik,2.8
hostel_g_gh1,hostel_g_gh1,0.0
hostel_g_gh1,hostel_g_gh2,0.24
hostel_g_gh1,hostel_g_gh3,0.52
hostel_g_gh1,hostel_g_gh4,0.68
hostel_g_gh1,hostel_g_gh5,0.86
hostel_g_gh1,hostel_g_gh6,1.1
hostel_g_gh1,loc_lhc_a,1.93
hostel_g_gh1,loc_lhc_b,2.16
hostel_g_gh1,loc_main_building,1.33
hostel_g_gh1,loc_main_gate,1.27
hostel_g_gh1,mess_b1_karavali,3.9
hostel_g_gh1,mess_b2_aravali,4.34
hostel_g_gh1,mess_b3_vindhya,4.61
hostel_g_gh1,mess_b4_satpura,4.13
hostel_g_gh1,mess_b5_nilgiri,4.67
hostel_g_gh1,mess_b7_sahyadri,3.51
hostel_g_gh1,mess_b8_trishul,3.36
hostel_g_gh1,mess_gb,4.07
hostel_g_gh1,mess_mega,3.16
hostel_g_gh1,mess_pg_new_brahmagiri,4.18
hostel_g_gh1,mess_pg_pushpagiri,4.62
hostel_g_gh1,loc_suprabha_boys,3.73
hostel_g_gh1,loc_suprabha_girls,1.76
hostel_g_gh2,loc_boys_coop,2.23
hostel_g_gh2,loc_central_library,1.41
hostel_g_gh2,dept_chem,1.46
hostel_g_gh2,dept_chemistry,2.07
hostel_g_gh2,dept_civil,0.54
hostel_g_gh2,dept_cse,1.94
hostel_g_gh2,dept_ece,1.94
hostel_g_gh2,dept_eee,2.11
hostel_g_gh2,dept_hssm,1.84
hostel_g_gh2,dept_it,2.04
hostel_g_gh2,dept_macs,1.56
hostel_g_gh2,dept_mech,1.15
hostel_g_gh2,dept_mining,0.69
hostel_g_gh2,dept_mme,1.41
hostel_g_gh2,dept_physics,1.92
hostel_g_gh2,dept_wroe,0.69
hostel_g_gh2,loc_e_library,1.46
hostel_g_gh2,loc_girls_coop,1.34
hostel_g_gh2,hostel_b_block1,3.48
hostel_g_gh2,hostel_b_block2,3.92
hostel_g_gh2,hostel_b_block3,4.19
hostel_g_gh2,hostel_b_block4,3.71
hostel_g_gh2,hostel_b_block5,4.25
hostel_g_gh2,hostel_b_block6,4.2
hostel_g_gh2,hostel_b_block7,3.09
hostel_g_gh2,hostel_b_block8,2.94
hostel_g_gh2,hostel_b_brahmagiri,3.76
hostel_g_gh2,hostel_b_mt1,2.65
hostel_g_gh2,hostel_b_mt2,3.01
hostel_g_gh2,hostel_b_mt3,3.37
hostel_g_gh2,hostel_b_shivalik,2.56
hostel_g_gh2,hostel_g_gh1,0.24
hostel_g_gh2,hostel_g_gh2,0.0
hostel_g_gh2,hostel_g_gh3,0.28
hostel_g_gh2,hostel_g_gh4,0.44
hostel_g_gh2,hostel_g_gh5,0.62
hostel_g_gh2,hostel_g_gh6,0.86
hostel_g_gh2,loc_lhc_a,1.69
hostel_g_gh2,loc_lhc_b,1.92
hostel_g_gh2,loc_main_building,1.09
hostel_g_gh2,loc_main_gate,1.03
hostel_g_gh2,mess_b1_karavali,3.66
hostel_g_gh2,mess_b2_aravali,4.1
hostel_g_gh2,mess_b3_vindhya,4.37
hostel_g_gh2,mess_b4_satpura,3.89
hostel_g_gh2,mess_b5_nilgiri,4.43
hostel_g_gh2,mess_b7_sahyadri,3.27
hostel_g_gh2,mess_b8_trishul,3.12
hostel_g_gh2,mess_gb,3.83
hostel_g_gh2,mess_mega,2.92
hostel_g_gh2,mess_pg_new_brahmagiri,3.94
hostel_g_gh2,mess_pg_pushpagiri,4.38
hostel_g_gh2,loc_suprabha_boys,3.49
hostel_g_gh2,loc_suprabha_girls,1.52
hostel_g_gh3,loc_boys_coop,2.51
hostel_g_gh3,loc_central_library,1.69
hostel_g_gh3,dept_chem,1.18
hostel_g_gh3,dept_chemistry,2.35
hostel_g_gh3,dept_civil,0.82
hostel_g_gh3,dept_cse,2.22
hostel_g_gh3,dept_ece,2.22
hostel_g_gh3,dept_eee,2.39
hostel_g_gh3,dept_hssm,2.12
hostel_g_gh3,dept_it,2.32
hostel_g_gh3,dept_macs,1.84
hostel_g_gh3,dept_mech,0.87
hostel_g_gh3,dept_mining,0.97
hostel_g_gh3,dept_mme,1.67
hostel_g_gh3,dept_physics,2.2
hostel_g_gh3,dept_wroe,0.97
hostel_g_gh3,loc_e_library,1.74
hostel_g_gh3,loc_girls_coop,1.06
hostel_g_gh3,hostel_b_block1,3.76
hostel_g_gh3,hostel_b_block2,4.2
hostel_g_gh3,hostel_b_block3,4.47
hostel_g_gh3,hostel_b_block4,3.99
hostel_g_gh3,hostel_b_block5,4.53
hostel_g_gh3,hostel_b_block6,4.48
hostel_g_gh3,hostel_b_block7,3.37
hostel_g_gh3,hostel_b_block8,3.22
hostel_g_gh3,hostel_b_brahmagiri,4.04
hostel_g_gh3,hostel_b_mt1,2.93
hostel_g_gh3,hostel_b_mt2,3.29
hostel_g_gh3,hostel_b_mt3,3.65
hostel_g_gh3,hostel_b_shivalik,2.84
hostel_g_gh3,hostel_g_gh1,0.52
hostel_g_gh3,hostel_g_gh2,0.28
hostel_g_gh3,hostel_g_gh3,0.0
hostel_g_gh3,hostel_g_gh4,0.16
hostel_g_gh3,hostel_g_gh5,0.34
hostel_g_gh3,hostel_g_gh6,0.58
hostel_g_gh3,loc_lhc_a,1.97
hostel_g_gh3,loc_lhc_b,2.2
hostel_g_gh3,loc_main_building,1.37
hostel_g_gh3,loc_main_gate,1.31
hostel_g_gh3,mess_b1_karavali,3.94
hostel_g_gh3,mess_b2_aravali,4.38
hostel_g_gh3,mess_b3_vindhya,4.65
hostel_g_gh3,mess_b4_satpura,4.17
hostel_g_gh3,mess_b5_nilgiri,4.71
hostel_g_gh3,mess_b7_sahyadri,3.55
hostel_g_gh3,mess_b8_trishul,3.4
hostel_g_gh3,mess_gb,4.11
hostel_g_gh3,mess_mega,3.2
hostel_g_gh3,mess_pg_new_brahmagiri,4.22
hostel_g_gh3,mess_pg_pushpagiri,4.66
hostel_g_gh3,loc_suprabha_boys,3.77
hostel_g_gh3,loc_suprabha_girls,1.24
hostel_g_gh4,loc_boys_coop,2.67
hostel_g_gh4,loc_central_library,1.85
hostel_g_gh4,dept_chem,1.02
hostel_g_gh4,dept_chemistry,2.51
hostel_g_gh4,dept_civil,0.98
hostel_g_gh4,dept_cse,2.38
hostel_g_gh4,dept_ece,2.38
hostel_g_gh4,dept_eee,2.55
hostel_g_gh4,dept_hssm,2.28
hostel_g_gh4,dept_it,2.48
hostel_g_gh4,dept_macs,2.0
hostel_g_gh4,dept_mech,0.71
hostel_g_gh4,dept_mining,1.13
hostel_g_gh4,dept_mme,1.51
hostel_g_gh4,dept_physics,2.36
hostel_g_gh4,dept_wroe,1.13
hostel_g_gh4,loc_e_library,1.74
hostel_g_gh4,loc_girls_coop,0.9
hostel_g_gh4,hostel_b_block1,3.92
hostel_g_gh4,hostel_b_block2,4.36
hostel_g_gh4,hostel_b_block3,4.63
hostel_g_gh4,hostel_b_block4,4.15
hostel_g_gh4,hostel_b_block5,4.69
hostel_g_gh4,hostel_b_block6,4.64
hostel_g_gh4,hostel_b_block7,3.53
hostel_g_gh4,hostel_b_block8,3.38
hostel_g_gh4,hostel_b_brahmagiri,4.2
hostel_g_gh4,hostel_b_mt1,3.09
hostel_g_gh4,hostel_b_mt2,3.45
hostel_g_gh4,hostel_b_mt3,3.81
hostel_g_gh4,hostel_b_shivalik,3.0
hostel_g_gh4,hostel_g_gh1,0.68
hostel_g_gh4,hostel_g_gh2,0.44
hostel_g_gh4,hostel_g_gh3,0.16
hostel_g_gh4,hostel_g_gh4,0.0
hostel_g_gh4,hostel_g_gh5,0.18
hostel_g_gh4,hostel_g_gh6,0.42
hostel_g_gh4,loc_lhc_a,2.13
hostel_g_gh4,loc_lhc_b,2.36
hostel_g_gh4,loc_main_building,1.53
hostel_g_gh4,loc_main_gate,1.47
hostel_g_gh4,mess_b1_karavali,4.1
hostel_g_gh4,mess_b2_aravali,4.54
hostel_g_gh4,mess_b3_vindhya,4.81
hostel_g_gh4,mess_b4_satpura,4.33
hostel_g_gh4,mess_b5_nilgiri,4.87
hostel_g_gh4,mess_b7_sahyadri,3.71
hostel_g_gh4,mess_b8_trishul,3.56
hostel_g_gh4,mess_gb,4.27
hostel_g_gh4,mess_mega,3.36
hostel_g_gh4,mess_pg_new_brahmagiri,4.38
hostel_g_gh4,mess_pg_pushpagiri,4.82
hostel_g_gh4,loc_suprabha_boys,3.93
hostel_g_gh4,loc_suprabha_girls,1.08
hostel_g_gh5,loc_boys_coop,2.61
hostel_g_gh5,loc_central_library,1.79
hostel_g_gh5,dept_chem,0.84
hostel_g_gh5,dept_chemistry,2.45
hostel_g_gh5,dept_civil,1.16
hostel_g_gh5,dept_cse,2.56
hostel_g_gh5,dept_ece,2.56
hostel_g_gh5,dept_eee,2.73
hostel_g_gh5,dept_hssm,2.22
hostel_g_gh5,dept_it,2.66
hostel_g_gh5,dept_macs,1.94
hostel_g_gh5,dept_mech,0.53
hostel_g_gh5,dept_mining,1.31
hostel_g_gh5,dept_mme,1.33
hostel_g_gh5,dept_physics,2.3
hostel_g_gh5,dept_wroe,1.05
hostel_g_gh5,loc_e_library,1.56
hostel_g_gh5,loc_girls_coop,0.84
hostel_g_gh5,hostel_b_block1,3.86
hostel_g_gh5,hostel_b_block2,4.3
hostel_g_gh5,hostel_b_block3,4.57
hostel_g_gh5,hostel_b_block4,4.09
hostel_g_gh5,hostel_b_block5,4.63
hostel_g_gh5,hostel_b_block6,4.58
hostel_g_gh5,hostel_b_block7,3.47
hostel_g_gh5,hostel_b_block8,3.32
hostel_g_gh5,hostel_b_brahmagiri,4.14
hostel_g_gh5,hostel_b_mt1,3.03
hostel_g_gh5,hostel_b_mt2,3.39
hostel_g_gh5,hostel_b_mt3,3.75
hostel_g_gh5,hostel_b_shivalik,2.94
hostel_g_gh5,hostel_g_gh1,0.86
hostel_g_gh5,hostel_g_gh2,0.62
hostel_g_gh5,hostel_g_gh3,0.34
hostel_g_gh5,hostel_g_gh4,0.18
hostel_g_gh5,hostel_g_gh5,0.0
hostel_g_gh5,hostel_g_gh6,0.24
hostel_g_gh5,loc_lhc_a,2.07
hostel_g_gh5,loc_lhc_b,2.3
hostel_g_gh5,loc_main_building,1.65
hostel_g_gh5,loc_main_gate,1.65
hostel_g_gh5,mess_b1_karavali,4.04
hostel_g_gh5,mess_b2_aravali,4.48
hostel_g_gh5,mess_b3_vindhya,4.75
hostel_g_gh5,mess_b4_satpura,4.27
hostel_g_gh5,mess_b5_nilgiri,4.81
hostel_g_gh5,mess_b7_sahyadri,3.65
hostel_g_gh5,mess_b8_trishul,3.5
hostel_g_gh5,mess_gb,4.21
hostel_g_gh5,mess_mega,3.3
hostel_g_gh5,mess_pg_new_brahmagiri,4.32
hostel_g_gh5,mess_pg_pushpagiri,4.76
hostel_g_gh5,loc_suprabha_boys,3.87
hostel_g_gh5,loc_suprabha_girls,1.02
hostel_g_gh6,loc_boys_coop,2.37
hostel_g_gh6,loc_central_library,1.55
hostel_g_gh6,dept_chem,0.6
hostel_g_gh6,dept_chemistry,2.21
hostel_g_gh6,dept_civil,1.14
hostel_g_gh6,dept_cse,2.54
hostel_g_gh6,dept_ece,2.54
hostel_g_gh6,dept_eee,2.71
hostel_g_gh6,dept_hssm,1.98
hostel_g_gh6,dept_it,2.64
hostel_g_gh6,dept_macs,1.7
hostel_g_gh6,dept_mech,0.29
hostel_g_gh6,dept_mining,1.29
hostel_g_gh6,dept_mme,1.09
hostel_g_gh6,dept_physics,2.06
hostel_g_gh6,dept_wroe,0.81
hostel_g_gh6,loc_e_library,1.32
hostel_g_gh6,loc_girls_coop,0.6
hostel_g_gh6,hostel_b_block1,3.62
hostel_g_gh6,hostel_b_block2,4.06
hostel_g_gh6,hostel_b_block3,4.33
hostel_g_gh6,hostel_b_block4,3.85
hostel_g_gh6,hostel_b_block5,4.39
hostel_g_gh6,hostel_b_block6,4.34
hostel_g_gh6,hostel_b_block7,3.23
hostel_g_gh6,hostel_b_block8,3.08
hostel_g_gh6,hostel_b_brahmagiri,3.9
hostel_g_gh6,hostel_b_mt1,2.79
hostel_g_gh6,hostel_b_mt2,3.15
hostel_g_gh6,hostel_b_mt3,3.51
hostel_g_gh6,hostel_b_shivalik,2.7
hostel_g_gh6,hostel_g_gh1,1.1
hostel_g_gh6,hostel_g_gh2,0.86
hostel_g_gh6,hostel_g_gh3,0.58
hostel_g_gh6,hostel_g_gh4,0.42
hostel_g_gh6,hostel_g_gh5,0.24
hostel_g_gh6,hostel_g_gh6,0.0
hostel_g_gh6,loc_lhc_a,1.83
hostel_g_gh6,loc_lhc_b,2.06
hostel_g_gh6,loc_main_building,1.41
hostel_g_gh6,loc_main_gate,1.63
hostel_g_gh6,mess_b1_karavali,3.8
hostel_g_gh6,mess_b2_aravali,4.24
hostel_g_gh6,mess_b3_vindhya,4.51
hostel_g_gh6,mess_b4_satpura,4.03
hostel_g_gh6,mess_b5_nilgiri,4.57
hostel_g_gh6,mess_b7_sahyadri,3.41
hostel_g_gh6,mess_b8_trishul,3.26
hostel_g_gh6,mess_gb,3.97
