origin_id,destination_id,distance_km
hostel_b_block8,loc_main_gate,0.605
hostel_b_block8,mess_b1_karavali,0.612
hostel_b_block8,mess_b2_aravali,0.701
hostel_b_block8,mess_b3_vindhya,0.567
hostel_b_block8,mess_b4_satpura,0.447
hostel_b_block8,mess_b5_nilgiri,0.311
hostel_b_block8,mess_b7_sahyadri,0.481
hostel_b_block8,mess_b8_trishul,0.015
hostel_b_block8,mess_gb,0.528
hostel_b_block8,mess_mega,0.343
hostel_b_block8,mess_pg_new_brahmagiri,0.682
hostel_b_block8,mess_pg_pushpagiri,0.792
hostel_b_block8,loc_suprabha_boys,0.226
hostel_b_block8,loc_suprabha_girls,0.941
hostel_b_brahmagiri,loc_boys_coop,0.489
hostel_b_brahmagiri,loc_central_library,0.673
hostel_b_brahmagiri,dept_chem,0.988
hostel_b_brahmagiri,dept_chemistry,0.613
hostel_b_brahmagiri,dept_civil,0.962
hostel_b_brahmagiri,dept_cse,1.266
hostel_b_brahmagiri,dept_ece,1.291
hostel_b_brahmagiri,dept_eee,1.35
hostel_b_brahmagiri,dept_hssm,0.69
hostel_b_brahmagiri,dept_it,1.325
hostel_b_brahmagiri,dept_macs,0.624
hostel_b_brahmagiri,dept_mech,1.091
hostel_b_brahmagiri,dept_mining,0.912
hostel_b_brahmagiri,dept_mme,0.826
hostel_b_brahmagiri,dept_physics,0.663
hostel_b_brahmagiri,dept_wroe,1.071
hostel_b_brahmagiri,loc_e_library,0.749
hostel_b_brahmagiri,loc_girls_coop,1.237
hostel_b_brahmagiri,hostel_b_block1,0.07
hostel_b_brahmagiri,hostel_b_block2,0.18
hostel_b_brahmagiri,hostel_b_block3,0.314
hostel_b_brahmagiri,hostel_b_block4,0.434
hostel_b_brahmagiri,hostel_b_block5,0.57
hostel_b_brahmagiri,hostel_b_block6,0.11
hostel_b_brahmagiri,hostel_b_block7,0.201
hostel_b_brahmagiri,hostel_b_block8,0.667
hostel_b_brahmagiri,hostel_b_brahmagiri,0.0
hostel_b_brahmagiri,hostel_b_mt1,0.629
hostel_b_brahmagiri,hostel_b_mt2,0.709
hostel_b_brahmagiri,hostel_b_mt3,0.719
hostel_b_brahmagiri,hostel_b_shivalik,0.571
hostel_b_brahmagiri,hostel_g_gh1,1.204
hostel_b_brahmagiri,hostel_g_gh2,1.143
hostel_b_brahmagiri,hostel_g_gh3,1.214
hostel_b_brahmagiri,hostel_g_gh4,1.254
hostel_b_brahmagiri,hostel_g_gh5,1.247
hostel_b_brahmagiri,hostel_g_gh6,1.187
hostel_b_brahmagiri,loc_lhc_a,0.65
hostel_b_brahmagiri,loc_lhc_b,0.594
hostel_b_brahmagiri,loc_main_building,0.782
hostel_b_brahmagiri,loc_main_gate,0.916
hostel_b_brahmagiri,mess_b1_karavali,0.085
hostel_b_brahmagiri,mess_b2_aravali,0.195
hostel_b_brahmagiri,mess_b3_vindhya,0.329
hostel_b_brahmagiri,mess_b4_satpura,0.449
hostel_b_brahmagiri,mess_b5_nilgiri,0.585
hostel_b_brahmagiri,mess_b7_sahyadri,0.216
hostel_b_brahmagiri,mess_b8_trishul,0.682
hostel_b_brahmagiri,mess_gb,0.263
hostel_b_brahmagiri,mess_mega,0.632
hostel_b_brahmagiri,mess_pg_new_brahmagiri,0.015
hostel_b_brahmagiri,mess_pg_pushpagiri,0.125
hostel_b_brahmagiri,loc_suprabha_boys,0.64
hostel_b_brahmagiri,loc_suprabha_girls,1.252
hostel_b_mt1,loc_boys_coop,0.14
hostel_b_mt1,loc_central_library,0.324
hostel_b_mt1,dept_chem,0.639
hostel_b_mt1,dept_chemistry,0.264
hostel_b_mt1,dept_civil,0.613
hostel_b_mt1,dept_cse,0.917
hostel_b_mt1,dept_ece,0.942
hostel_b_mt1,dept_eee,1.001
hostel_b_mt1,dept_hssm,0.341
hostel_b_mt1,dept_it,0.976
hostel_b_mt1,dept_macs,0.275
hostel_b_mt1,dept_mech,0.742
hostel_b_mt1,dept_mining,0.563
hostel_b_mt1,dept_mme,0.477
hostel_b_mt1,dept_physics,0.314
hostel_b_mt1,dept_wroe,0.722
hostel_b_mt1,loc_e_library,0.4
hostel_b_mt1,loc_girls_coop,0.888
hostel_b_mt1,hostel_b_block1,0.559
hostel_b_mt1,hostel_b_block2,0.52
hostel_b_mt1,hostel_b_block3,0.386
hostel_b_mt1,hostel_b_block4,0.266
hostel_b_mt1,hostel_b_block5,0.309
hostel_b_mt1,hostel_b_block6,0.739
hostel_b_mt1,hostel_b_block7,0.428
hostel_b_mt1,hostel_b_block8,0.318
hostel_b_mt1,hostel_b_brahmagiri,0.629
hostel_b_mt1,hostel_b_mt1,0.0
hostel_b_mt1,hostel_b_mt2,0.12
hostel_b_mt1,hostel_b_mt3,0.239
hostel_b_mt1,hostel_b_shivalik,0.222
hostel_b_mt1,hostel_g_gh1,0.855
hostel_b_mt1,hostel_g_gh2,0.794
hostel_b_mt1,hostel_g_gh3,0.865
hostel_b_mt1,hostel_g_gh4,0.905
hostel_b_mt1,hostel_g_gh5,0.898
hostel_b_mt1,hostel_g_gh6,0.838
hostel_b_mt1,loc_lhc_a,0.301
hostel_b_mt1,loc_lhc_b,0.245
hostel_b_mt1,loc_main_building,0.433
hostel_b_mt1,loc_main_gate,0.567
hostel_b_mt1,mess_b1_karavali,0.574
hostel_b_mt1,mess_b2_aravali,0.535
hostel_b_mt1,mess_b3_vindhya,0.401
hostel_b_mt1,mess_b4_satpura,0.281
hostel_b_mt1,mess_b5_nilgiri,0.324
hostel_b_mt1,mess_b7_sahyadri,0.443
hostel_b_mt1,mess_b8_trishul,0.333
hostel_b_mt1,mess_gb,0.49
hostel_b_mt1,mess_mega,0.068
hostel_b_mt1,mess_pg_new_brahmagiri,0.644
hostel_b_mt1,mess_pg_pushpagiri,0.754
hostel_b_mt1,loc_suprabha_boys,0.239
hostel_b_mt1,loc_suprabha_girls,0.903
hostel_b_mt2,loc_boys_coop,0.26
hostel_b_mt2,loc_central_library,0.444
hostel_b_mt2,dept_chem,0.759
hostel_b_mt2,dept_chemistry,0.384
hostel_b_mt2,dept_civil,0.733
hostel_b_mt2,dept_cse,1.037
hostel_b_mt2,dept_ece,1.062
hostel_b_mt2,dept_eee,1.121
hostel_b_mt2,dept_hssm,0.461
hostel_b_mt2,dept_it,1.096
hostel_b_mt2,dept_macs,0.395
hostel_b_mt2,dept_mech,0.862
hostel_b_mt2,dept_mining,0.683
hostel_b_mt2,dept_mme,0.597
hostel_b_mt2,dept_physics,0.434
hostel_b_mt2,dept_wroe,0.842
hostel_b_mt2,loc_e_library,0.52
hostel_b_mt2,loc_girls_coop,1.008
hostel_b_mt2,hostel_b_block1,0.639
hostel_b_mt2,hostel_b_block2,0.529
hostel_b_mt2,hostel_b_block3,0.395
hostel_b_mt2,hostel_b_block4,0.275
hostel_b_mt2,hostel_b_block5,0.189
hostel_b_mt2,hostel_b_block6,0.819
hostel_b_mt2,hostel_b_block7,0.548
hostel_b_mt2,hostel_b_block8,0.266
hostel_b_mt2,hostel_b_brahmagiri,0.709
hostel_b_mt2,hostel_b_mt1,0.12
hostel_b_mt2,hostel_b_mt2,0.0
hostel_b_mt2,hostel_b_mt3,0.119
hostel_b_mt2,hostel_b_shivalik,0.342
hostel_b_mt2,hostel_g_gh1,0.975
hostel_b_mt2,hostel_g_gh2,0.914
hostel_b_mt2,hostel_g_gh3,0.985
hostel_b_mt2,hostel_g_gh4,1.025
hostel_b_mt2,hostel_g_gh5,1.018
hostel_b_mt2,hostel_g_gh6,0.958
hostel_b_mt2,loc_lhc_a,0.421
hostel_b_mt2,loc_lhc_b,0.365
hostel_b_mt2,loc_main_building,0.553
hostel_b_mt2,loc_main_gate,0.687
hostel_b_mt2,mess_b1_karavali,0.654
hostel_b_mt2,mess_b2_aravali,0.544
hostel_b_mt2,mess_b3_vindhya,0.41
hostel_b_mt2,mess_b4_satpura,0.29
hostel_b_mt2,mess_b5_nilgiri,0.204
hostel_b_mt2,mess_b7_sahyadri,0.563
hostel_b_mt2,mess_b8_trishul,0.281
hostel_b_mt2,mess_gb,0.61
hostel_b_mt2,mess_mega,0.077
hostel_b_mt2,mess_pg_new_brahmagiri,0.724
hostel_b_mt2,mess_pg_pushpagiri,0.834
hostel_b_mt2,loc_suprabha_boys,0.119
hostel_b_mt2,loc_suprabha_girls,1.023
hostel_b_mt3,loc_boys_coop,0.325
hostel_b_mt3,loc_central_library,0.509
hostel_b_mt3,dept_chem,0.824
hostel_b_mt3,dept_chemistry,0.449
hostel_b_mt3,dept_civil,0.798
hostel_b_mt3,dept_cse,1.102
hostel_b_mt3,dept_ece,1.127
hostel_b_mt3,dept_eee,1.186
hostel_b_mt3,dept_hssm,0.526
hostel_b_mt3,dept_it,1.161
hostel_b_mt3,dept_macs,0.46
hostel_b_mt3,dept_mech,0.927
hostel_b_mt3,dept_mining,0.748
hostel_b_mt3,dept_mme,0.662
hostel_b_mt3,dept_physics,0.499
hostel_b_mt3,dept_wroe,0.907
hostel_b_mt3,loc_e_library,0.585
hostel_b_mt3,loc_girls_coop,1.073
hostel_b_mt3,hostel_b_block1,0.649
hostel_b_mt3,hostel_b_block2,0.539
hostel_b_mt3,hostel_b_block3,0.405
hostel_b_mt3,hostel_b_block4,0.285
hostel_b_mt3,hostel_b_block5,0.149
hostel_b_mt3,hostel_b_block6,0.829
hostel_b_mt3,hostel_b_block7,0.613
hostel_b_mt3,hostel_b_block8,0.147
hostel_b_mt3,hostel_b_brahmagiri,0.719
hostel_b_mt3,hostel_b_mt1,0.239
hostel_b_mt3,hostel_b_mt2,0.119
hostel_b_mt3,hostel_b_mt3,0.0
hostel_b_mt3,hostel_b_shivalik,0.243
hostel_b_mt3,hostel_g_gh1,1.04
hostel_b_mt3,hostel_g_gh2,0.979
hostel_b_mt3,hostel_g_gh3,1.05
hostel_b_mt3,hostel_g_gh4,1.09
hostel_b_mt3,hostel_g_gh5,1.083
hostel_b_mt3,hostel_g_gh6,1.023
hostel_b_mt3,loc_lhc_a,0.486
hostel_b_mt3,loc_lhc_b,0.43
hostel_b_mt3,loc_main_building,0.618
hostel_b_mt3,loc_main_gate,0.752
hostel_b_mt3,mess_b1_karavali,0.664
hostel_b_mt3,mess_b2_aravali,0.554
hostel_b_mt3,mess_b3_vindhya,0.42
hostel_b_mt3,mess_b4_satpura,0.3
hostel_b_mt3,mess_b5_nilgiri,0.164
hostel_b_mt3,mess_b7_sahyadri,0.628
hostel_b_mt3,mess_b8_trishul,0.162
hostel_b_mt3,mess_gb,0.675
hostel_b_mt3,mess_mega,0.196
hostel_b_mt3,mess_pg_new_brahmagiri,0.734
hostel_b_mt3,mess_pg_pushpagiri,0.844
hostel_b_mt3,loc_suprabha_boys,0.079
hostel_b_mt3,loc_suprabha_girls,1.088
hostel_b_shivalik,loc_boys_coop,0.082
hostel_b_shivalik,loc_central_library,0.266
hostel_b_shivalik,dept_chem,0.581
hostel_b_shivalik,dept_chemistry,0.206
hostel_b_shivalik,dept_civil,0.555
hostel_b_shivalik,dept_cse,0.859
hostel_b_shivalik,dept_ece,0.884
hostel_b_shivalik,dept_eee,0.943
hostel_b_shivalik,dept_hssm,0.283
hostel_b_shivalik,dept_it,0.918
hostel_b_shivalik,dept_macs,0.217
hostel_b_shivalik,dept_mech,0.684
hostel_b_shivalik,dept_mining,0.505
hostel_b_shivalik,dept_mme,0.419
hostel_b_shivalik,dept_physics,0.256
hostel_b_shivalik,dept_wroe,0.664
hostel_b_shivalik,loc_e_library,0.342
hostel_b_shivalik,loc_girls_coop,0.83
hostel_b_shivalik,hostel_b_block1,0.501
hostel_b_shivalik,hostel_b_block2,0.611
hostel_b_shivalik,hostel_b_block3,0.608
hostel_b_shivalik,hostel_b_block4,0.488
hostel_b_shivalik,hostel_b_block5,0.392
hostel_b_shivalik,hostel_b_block6,0.681
hostel_b_shivalik,hostel_b_block7,0.37
hostel_b_shivalik,hostel_b_block8,0.096
hostel_b_shivalik,hostel_b_brahmagiri,0.571
hostel_b_shivalik,hostel_b_mt1,0.222
hostel_b_shivalik,hostel_b_mt2,0.342
hostel_b_shivalik,hostel_b_mt3,0.243
hostel_b_shivalik,hostel_b_shivalik,0.0
hostel_b_shivalik,hostel_g_gh1,0.797
hostel_b_shivalik,hostel_g_gh2,0.736
hostel_b_shivalik,hostel_g_gh3,0.807
hostel_b_shivalik,hostel_g_gh4,0.847
hostel_b_shivalik,hostel_g_gh5,0.84
hostel_b_shivalik,hostel_g_gh6,0.78
hostel_b_shivalik,loc_lhc_a,0.243
hostel_b_shivalik,loc_lhc_b,0.187
hostel_b_shivalik,loc_main_building,0.375
hostel_b_shivalik,loc_main_gate,0.509
hostel_b_shivalik,mess_b1_karavali,0.516
hostel_b_shivalik,mess_b2_aravali,0.626
hostel_b_shivalik,mess_b3_vindhya,0.623
hostel_b_shivalik,mess_b4_satpura,0.503
hostel_b_shivalik,mess_b5_nilgiri,0.407
hostel_b_shivalik,mess_b7_sahyadri,0.385
hostel_b_shivalik,mess_b8_trishul,0.111
hostel_b_shivalik,mess_gb,0.432
hostel_b_shivalik,mess_mega,0.29
hostel_b_shivalik,mess_pg_new_brahmagiri,0.586
hostel_b_shivalik,mess_pg_pushpagiri,0.696
hostel_b_shivalik,loc_suprabha_boys,0.322
hostel_b_shivalik,loc_suprabha_girls,0.845
hostel_g_gh1,loc_boys_coop,0.715
hostel_g_gh1,loc_central_library,0.531
hostel_g_gh1,dept_chem,0.425
hostel_g_gh1,dept_chemistry,0.751
hostel_g_gh1,dept_civil,0.242
hostel_g_gh1,dept_cse,0.592
hostel_g_gh1,dept_ece,0.592
hostel_g_gh1,dept_eee,0.651
hostel_g_gh1,dept_hssm,0.674
hostel_g_gh1,dept_it,0.626
hostel_g_gh1,dept_macs,0.58
hostel_g_gh1,dept_mech,0.322
hostel_g_gh1,dept_mining,0.292
hostel_g_gh1,dept_mme,0.532
hostel_g_gh1,dept_physics,0.701
hostel_g_gh1,dept_wroe,0.15
hostel_g_gh1,loc_e_library,0.548
hostel_g_gh1,loc_girls_coop,0.247
hostel_g_gh1,hostel_b_block1,1.134
hostel_g_gh1,hostel_b_block2,1.244
hostel_g_gh1,hostel_b_block3,1.241
hostel_g_gh1,hostel_b_block4,1.121
hostel_g_gh1,hostel_b_block5,1.164
hostel_g_gh1,hostel_b_block6,1.314
hostel_g_gh1,hostel_b_block7,1.003
hostel_g_gh1,hostel_b_block8,0.893
hostel_g_gh1,hostel_b_brahmagiri,1.204
hostel_g_gh1,hostel_b_mt1,0.855
hostel_g_gh1,hostel_b_mt2,0.975
hostel_g_gh1,hostel_b_mt3,1.04
hostel_g_gh1,hostel_b_shivalik,0.797
hostel_g_gh1,hostel_g_gh1,0.0
hostel_g_gh1,hostel_g_gh2,0.061
hostel_g_gh1,hostel_g_gh3,0.132
hostel_g_gh1,hostel_g_gh4,0.172
hostel_g_gh1,hostel_g_gh5,0.217
hostel_g_gh1,hostel_g_gh6,0.277
hostel_g_gh1,loc_lhc_a,0.554
hostel_g_gh1,loc_lhc_b,0.61
hostel_g_gh1,loc_main_building,0.424
hostel_g_gh1,loc_main_gate,0.404
hostel_g_gh1,mess_b1_karavali,1.149
hostel_g_gh1,mess_b2_aravali,1.259
hostel_g_gh1,mess_b3_vindhya,1.256
hostel_g_gh1,mess_b4_satpura,1.136
hostel_g_gh1,mess_b5_nilgiri,1.179
hostel_g_gh1,mess_b7_sahyadri,1.018
hostel_g_gh1,mess_b8_trishul,0.908
hostel_g_gh1,mess_gb,1.065
hostel_g_gh1,mess_mega,0.923
hostel_g_gh1,mess_pg_new_brahmagiri,1.219
hostel_g_gh1,mess_pg_pushpagiri,1.329
hostel_g_gh1,loc_suprabha_boys,1.094
hostel_g_gh1,loc_suprabha_girls,0.262
hostel_g_gh2,loc_boys_coop,0.654
hostel_g_gh2,loc_central_library,0.47
hostel_g_gh2,dept_chem,0.415
hostel_g_gh2,dept_chemistry,0.69
hostel_g_gh2,dept_civil,0.181
hostel_g_gh2,dept_cse,0.531
hostel_g_gh2,dept_ece,0.531
hostel_g_gh2,dept_eee,0.59
hostel_g_gh2,dept_hssm,0.613
hostel_g_gh2,dept_it,0.565
hostel_g_gh2,dept_macs,0.519
hostel_g_gh2,dept_mech,0.312
hostel_g_gh2,dept_mining,0.231
hostel_g_gh2,dept_mme,0.471
hostel_g_gh2,dept_physics,0.64
hostel_g_gh2,dept_wroe,0.211
hostel_g_gh2,loc_e_library,0.487
hostel_g_gh2,loc_girls_coop,0.186
hostel_g_gh2,hostel_b_block1,1.073
hostel_g_gh2,hostel_b_block2,1.183
hostel_g_gh2,hostel_b_block3,1.18
hostel_g_gh2,hostel_b_block4,1.06
hostel_g_gh2,hostel_b_block5,1.103
hostel_g_gh2,hostel_b_block6,1.253
hostel_g_gh2,hostel_b_block7,0.942
hostel_g_gh2,hostel_b_block8,0.832
hostel_g_gh2,hostel_b_brahmagiri,1.143
hostel_g_gh2,hostel_b_mt1,0.794
hostel_g_gh2,hostel_b_mt2,0.914
hostel_g_gh2,hostel_b_mt3,0.979
hostel_g_gh2,hostel_b_shivalik,0.736
hostel_g_gh2,hostel_g_gh1,0.061
hostel_g_gh2,hostel_g_gh2,0.0
hostel_g_gh2,hostel_g_gh3,0.071
hostel_g_gh2,hostel_g_gh4,0.111
hostel_g_gh2,hostel_g_gh5,0.156
hostel_g_gh2,hostel_g_gh6,0.216
hostel_g_gh2,loc_lhc_a,0.493
hostel_g_gh2,loc_lhc_b,0.549
hostel_g_gh2,loc_main_building,0.363
hostel_g_gh2,loc_main_gate,0.343
hostel_g_gh2,mess_b1_karavali,1.088
hostel_g_gh2,mess_b2_aravali,1.198
hostel_g_gh2,mess_b3_vindhya,1.195
hostel_g_gh2,mess_b4_satpura,1.075
hostel_g_gh2,mess_b5_nilgiri,1.118
hostel_g_gh2,mess_b7_sahyadri,0.957
hostel_g_gh2,mess_b8_trishul,0.847
hostel_g_gh2,mess_gb,1.004
hostel_g_gh2,mess_mega,0.862
hostel_g_gh2,mess_pg_new_brahmagiri,1.158
hostel_g_gh2,mess_pg_pushpagiri,1.268
hostel_g_gh2,loc_suprabha_boys,1.033
hostel_g_gh2,loc_suprabha_girls,0.201
hostel_g_gh3,loc_boys_coop,0.725
hostel_g_gh3,loc_central_library,0.541
hostel_g_gh3,dept_chem,0.344
hostel_g_gh3,dept_chemistry,0.761
hostel_g_gh3,dept_civil,0.252
hostel_g_gh3,dept_cse,0.602
hostel_g_gh3,dept_ece,0.602
hostel_g_gh3,dept_eee,0.661
hostel_g_gh3,dept_hssm,0.684
hostel_g_gh3,dept_it,0.636
hostel_g_gh3,dept_macs,0.59
hostel_g_gh3,dept_mech,0.241
hostel_g_gh3,dept_mining,0.302
hostel_g_gh3,dept_mme,0.506
hostel_g_gh3,dept_physics,0.711
hostel_g_gh3,dept_wroe,0.282
hostel_g_gh3,loc_e_library,0.558
hostel_g_gh3,loc_girls_coop,0.115
hostel_g_gh3,hostel_b_block1,1.144
hostel_g_gh3,hostel_b_block2,1.254
hostel_g_gh3,hostel_b_block3,1.251
hostel_g_gh3,hostel_b_block4,1.131
hostel_g_gh3,hostel_b_block5,1.174
hostel_g_gh3,hostel_b_block6,1.324
hostel_g_gh3,hostel_b_block7,1.013
hostel_g_gh3,hostel_b_block8,0.903
hostel_g_gh3,hostel_b_brahmagiri,1.214
hostel_g_gh3,hostel_b_mt1,0.865
hostel_g_gh3,hostel_b_mt2,0.985
hostel_g_gh3,hostel_b_mt3,1.05
hostel_g_gh3,hostel_b_shivalik,0.807
hostel_g_gh3,hostel_g_gh1,0.132
hostel_g_gh3,hostel_g_gh2,0.071
hostel_g_gh3,hostel_g_gh3,0.0
hostel_g_gh3,hostel_g_gh4,0.04
hostel_g_gh3,hostel_g_gh5,0.085
hostel_g_gh3,hostel_g_gh6,0.145
hostel_g_gh3,loc_lhc_a,0.564
hostel_g_gh3,loc_lhc_b,0.62
hostel_g_gh3,loc_main_building,0.434
hostel_g_gh3,loc_main_gate,0.414
hostel_g_gh3,mess_b1_karavali,1.159
hostel_g_gh3,mess_b2_aravali,1.269
hostel_g_gh3,mess_b3_vindhya,1.266
hostel_g_gh3,mess_b4_satpura,1.146
hostel_g_gh3,mess_b5_nilgiri,1.189
hostel_g_gh3,mess_b7_sahyadri,1.028
hostel_g_gh3,mess_b8_trishul,0.918
hostel_g_gh3,mess_gb,1.075
hostel_g_gh3,mess_mega,0.933
hostel_g_gh3,mess_pg_new_brahmagiri,1.229
hostel_g_gh3,mess_pg_pushpagiri,1.339
hostel_g_gh3,loc_suprabha_boys,1.104
hostel_g_gh3,loc_suprabha_girls,0.13
hostel_g_gh4,loc_boys_coop,0.765
hostel_g_gh4,loc_central_library,0.581
hostel_g_gh4,dept_chem,0.304
hostel_g_gh4,dept_chemistry,0.801
hostel_g_gh4,dept_civil,0.292
hostel_g_gh4,dept_cse,0.642
hostel_g_gh4,dept_ece,0.642
hostel_g_gh4,dept_eee,0.701
hostel_g_gh4,dept_hssm,0.724
hostel_g_gh4,dept_it,0.676
hostel_g_gh4,dept_macs,0.63
hostel_g_gh4,dept_mech,0.201
hostel_g_gh4,dept_mining,0.342
hostel_g_gh4,dept_mme,0.466
hostel_g_gh4,dept_physics,0.751
hostel_g_gh4,dept_wroe,0.322
hostel_g_gh4,loc_e_library,0.543
hostel_g_gh4,loc_girls_coop,0.075
hostel_g_gh4,hostel_b_block1,1.184
hostel_g_gh4,hostel_b_block2,1.294
hostel_g_gh4,hostel_b_block3,1.291
hostel_g_gh4,hostel_b_block4,1.171
hostel_g_gh4,hostel_b_block5,1.214
hostel_g_gh4,hostel_b_block6,1.364
hostel_g_gh4,hostel_b_block7,1.053
hostel_g_gh4,hostel_b_block8,0.943
hostel_g_gh4,hostel_b_brahmagiri,1.254
hostel_g_gh4,hostel_b_mt1,0.905
hostel_g_gh4,hostel_b_mt2,1.025
hostel_g_gh4,hostel_b_mt3,1.09
hostel_g_gh4,hostel_b_shivalik,0.847
hostel_g_gh4,hostel_g_gh1,0.172
hostel_g_gh4,hostel_g_gh2,0.111
hostel_g_gh4,hostel_g_gh3,0.04
hostel_g_gh4,hostel_g_gh4,0.0
hostel_g_gh4,hostel_g_gh5,0.045
hostel_g_gh4,hostel_g_gh6,0.105
hostel_g_gh4,loc_lhc_a,0.604
hostel_g_gh4,loc_lhc_b,0.66
hostel_g_gh4,loc_main_building,0.474
hostel_g_gh4,loc_main_gate,0.454
hostel_g_gh4,mess_b1_karavali,1.199
hostel_g_gh4,mess_b2_aravali,1.309
hostel_g_gh4,mess_b3_vindhya,1.306
hostel_g_gh4,mess_b4_satpura,1.186
hostel_g_gh4,mess_b5_nilgiri,1.229
hostel_g_gh4,mess_b7_sahyadri,1.068
hostel_g_gh4,mess_b8_trishul,0.958
hostel_g_gh4,mess_gb,1.115
hostel_g_gh4,mess_mega,0.973
hostel_g_gh4,mess_pg_new_brahmagiri,1.269
hostel_g_gh4,mess_pg_pushpagiri,1.379
hostel_g_gh4,loc_suprabha_boys,1.144
hostel_g_gh4,loc_suprabha_girls,0.09
hostel_g_gh5,loc_boys_coop,0.758
hostel_g_gh5,loc_central_library,0.574
hostel_g_gh5,dept_chem,0.259
hostel_g_gh5,dept_chemistry,0.794
hostel_g_gh5,dept_civil,0.337
hostel_g_gh5,dept_cse,0.687
hostel_g_gh5,dept_ece,0.687
hostel_g_gh5,dept_eee,0.746
hostel_g_gh5,dept_hssm,0.717
hostel_g_gh5,dept_it,0.721
hostel_g_gh5,dept_macs,0.623
hostel_g_gh5,dept_mech,0.156
hostel_g_gh5,dept_mining,0.387
hostel_g_gh5,dept_mme,0.421
hostel_g_gh5,dept_physics,0.744
hostel_g_gh5,dept_wroe,0.328
hostel_g_gh5,loc_e_library,0.498
hostel_g_gh5,loc_girls_coop,0.11
hostel_g_gh5,hostel_b_block1,1.177
hostel_g_gh5,hostel_b_block2,1.287
hostel_g_gh5,hostel_b_block3,1.284
hostel_g_gh5,hostel_b_block4,1.164
hostel_g_gh5,hostel_b_block5,1.207
hostel_g_gh5,hostel_b_block6,1.357
hostel_g_gh5,hostel_b_block7,1.046
hostel_g_gh5,hostel_b_block8,0.936
hostel_g_gh5,hostel_b_brahmagiri,1.247
hostel_g_gh5,hostel_b_mt1,0.898
hostel_g_gh5,hostel_b_mt2,1.018
hostel_g_gh5,hostel_b_mt3,1.083
hostel_g_gh5,hostel_b_shivalik,0.84
hostel_g_gh5,hostel_g_gh1,0.217
hostel_g_gh5,hostel_g_gh2,0.156
hostel_g_gh5,hostel_g_gh3,0.085
hostel_g_gh5,hostel_g_gh4,0.045
hostel_g_gh5,hostel_g_gh5,0.0
hostel_g_gh5,hostel_g_gh6,0.06
hostel_g_gh5,loc_lhc_a,0.597
hostel_g_gh5,loc_lhc_b,0.653
hostel_g_gh5,loc_main_building,0.519
hostel_g_gh5,loc_main_gate,0.499
hostel_g_gh5,mess_b1_karavali,1.192
hostel_g_gh5,mess_b2_aravali,1.302
hostel_g_gh5,mess_b3_vindhya,1.299
hostel_g_gh5,mess_b4_satpura,1.179
hostel_g_gh5,mess_b5_nilgiri,1.222
hostel_g_gh5,mess_b7_sahyadri,1.061
hostel_g_gh5,mess_b8_trishul,0.951
hostel_g_gh5,mess_gb,1.108
hostel_g_gh5,mess_mega,0.966
hostel_g_gh5,mess_pg_new_brahmagiri,1.262
hostel_g_gh5,mess_pg_pushpagiri,1.372
hostel_g_gh5,loc_suprabha_boys,1.137
hostel_g_gh5,loc_suprabha_girls,0.125
hostel_g_gh6,loc_boys_coop,0.698
hostel_g_gh6,loc_central_library,0.514
hostel_g_gh6,dept_chem,0.199
hostel_g_gh6,dept_chemistry,0.734
hostel_g_gh6,dept_civil,0.377
hostel_g_gh6,dept_cse,0.727
hostel_g_gh6,dept_ece,0.727
hostel_g_gh6,dept_eee,0.786
hostel_g_gh6,dept_hssm,0.657
hostel_g_gh6,dept_it,0.761
hostel_g_gh6,dept_macs,0.563
hostel_g_gh6,dept_mech,0.096
hostel_g_gh6,dept_mining,0.427
hostel_g_gh6,dept_mme,0.361
hostel_g_gh6,dept_physics,0.684
hostel_g_gh6,dept_wroe,0.268
hostel_g_gh6,loc_e_library,0.438
hostel_g_gh6,loc_girls_coop,0.05
hostel_g_gh6,hostel_b_block1,1.117
hostel_g_gh6,hostel_b_block2,1.227
hostel_g_gh6,hostel_b_block3,1.224
hostel_g_gh6,hostel_b_block4,1.104
hostel_g_gh6,hostel_b_block5,1.147
hostel_g_gh6,hostel_b_block6,1.297
hostel_g_gh6,hostel_b_block7,0.986
hostel_g_gh6,hostel_b_block8,0.876
hostel_g_gh6,hostel_b_brahmagiri,1.187
hostel_g_gh6,hostel_b_mt1,0.838
hostel_g_gh6,hostel_b_mt2,0.958
hostel_g_gh6,hostel_b_mt3,1.023
hostel_g_gh6,hostel_b_shivalik,0.78
hostel_g_gh6,hostel_g_gh1,0.277
hostel_g_gh6,hostel_g_gh2,0.216
hostel_g_gh6,hostel_g_gh3,0.145
hostel_g_gh6,hostel_g_gh4,0.105
hostel_g_gh6,hostel_g_gh5,0.06
hostel_g_gh6,hostel_g_gh6,0.0
hostel_g_gh6,loc_lhc_a,0.537
hostel_g_gh6,loc_lhc_b,0.593
hostel_g_gh6,loc_main_building,0.469
hostel_g_gh6,loc_main_gate,0.539
hostel_g_gh6,mess_b1_karavali,1.132
hostel_g_gh6,mess_b2_aravali,1.242
hostel_g_gh6,mess_b3_vindhya,1.239
hostel_g_gh6,mess_b4_satpura,1.119
hostel_g_gh6,mess_b5_nilgiri,1.162
hostel_g_gh6,mess_b7_sahyadri,1.001
hostel_g_gh6,mess_b8_trishul,0.891
hostel_g_gh6,mess_gb,1.048
hostel_g_gh6,mess_mega,0.906
